idn,bbg,jahr,tit_a,tit_d,tit_Y,stuecktitel_l,stuecktitel_a,f4243,f4256,f4241,f4105_9,f4105_g
996050582,Afl,1742,Georgi,Theophil,Theophili Georgi allgemeines europäisches Bücher-Lexicon,T. 1,,,,,,
996050612,Afl,1742,Georgi,Theophil,Theophili Georgi allgemeines europäisches Bücher-Lexicon,T. 2,,,,,,
996050663,Afl,1742,Georgi,Theophil,Theophili Georgi allgemeines europäisches Bücher-Lexicon,T. 3,,,,,,
996050698,Afl,1742,Georgi,Theophil,Theophili Georgi allgemeines europäisches Bücher-Lexicon,T. 4,,,,,,
996050809,Afl,1750,Georgi,Theophil,Theophili Georgi allgemeines europäisches Bücher-Lexicon,Suppl. 1,,,,,,
996071385,Aal,1741,Daß der Gläubigen Leben ein beständiges Beten sey ...,"[Leichenpredigt auf Johann Christian Stremel, Buchdrucker in Zittau, gest. 14. 5. 1741]",,,,,,,,
996202048,Afl,1828,,,Allgemeine Encyclopädie der Wissenschaften und Künste in alphabetischer Folge von genannten Schriftstellern,Sektion 3.,"O - Z, T. 1-24",,,,,
996202048,Afl,1828,,,Allgemeine Encyclopädie der Wissenschaften und Künste in alphabetischer Folge von genannten Schriftstellern,T. 11,,,,,,
996241698,Aal,1825,Älteste Geschichte der Xylographie und der Druckkunst überhaupt besonders in der Anwendung auf den Bilddruck,Ein Beitr. z. Erfindungs-u. Kunstgeschichte,,,,,,,,
996266143,Aal,1817,"Gesetz über die Preß-Freyheit, d. d. 30. Jan. 1817",,,,,,,,,
996286225,Aal,1782,"Verzeichnis der vor 1500 gedrukten, auf der öffentlichen Bibliothek zu Lübeck befindlichen Schriften",,,,,,,,,
996390073,Aal,1796,NUOVO METODO E REGOLE|| per formare un bel Carattere|| all'uso moderno|| Giovao. Fresini Scrisse Gaetano Giarrè incise||,,,,,,,,,
996409041,Aal,1741,"Letztes Ehrengedächtniß Herrn Johann Ludwig Gleditschens, vornehmen u. berühmten Buchändlers","[Leichenpredigt u. Nachrufe auf Johann Ludwig Gleditsch, Buchhändler zu Leipzig, gestorben 20. 1. 1741]",,,,,,,1044992719,Qd
996415750,Aal,1797,"Catalogus librorum viri celeberrimi Pauli Diderici Giseke, M. D. physices & poeseos Prof., bibliothecarii primarii & c., quorum publica fiet auctio Hamburgi in aede vulgo dicta <Einbecksche Haus> inde a die 5 Februar & seqq",1798,,,,,,,,
996508686,Aal,1812,Verzeichniß einer Sammlung gebunder Bücher ... welche als Nachlaß des in Hirschberg verstorbenen Herrn Archidiak. Glaubitz vom 27ten Januar dieses Jahres an ... verkauft werden sollen,,,,,,,,,
996595643,Afl,1743,Götze,Johann Christian,Die @Merckwürdigkeiten  der Königlichen Bibliothek zu Dreßden,Bd. 1,,,,,,
996595643,Afl,1743,Götze,Johann Christian,Die @Merckwürdigkeiten  der Königlichen Bibliothek zu Dreßden,Sammel. 1-6,,,,,,
996595708,Afl,1744,Götze,Johann Christian,Die @Merckwürdigkeiten  der Königlichen Bibliothek zu Dreßden,Bd. 2,,,,,,
996595708,Afl,1744,Götze,Johann Christian,Die @Merckwürdigkeiten  der Königlichen Bibliothek zu Dreßden,Samml. 1-6,,,,,,
996595759,Afl,1746,Götze,Johann Christian,Die @Merckwürdigkeiten  der Königlichen Bibliothek zu Dreßden,Bd. 3,,,,,,
996595759,Afl,1746,Götze,Johann Christian,Die @Merckwürdigkeiten  der Königlichen Bibliothek zu Dreßden,Samml. 1-6,,,,,,
996596453,Aal,1775,Johann Melchior Goezens Versuch einer Historie der gedruckten niedersächsischen Bibeln vom Jahr 1470 bis 1621,,,,,,,,,
996596801,Aal,1777,Johann Melchior Goezens Verzeichnis seiner Samlung [!] seltener und merhwürdiger Bibeln in verschiedenen Sprachen mit kritischen und literarischen Anmerkungen,,,,,,,,,
996597514,Aal,1755,A @variant page in the Gutenberg Bible,,,,,,,,,
99665819X,Aal,1815,"Index librorum a viro illustrissimo, generosissimo, excellentissimo Jacob Friedrich L. B. de Fritsch olim Serenias","Ducis Saxon. a Consiliis Intimis Conquisitorum, qui auctionis lege parataque pecunia Vimariae distrahendi venum exponentur",,,,,,,,
996658467,Afl,1732,,,Catalogue des livres françois à vendre dans la boutique du Fürstenhaus à Leipzig chez Kaspar Fritsch,,[Hauptwerk],,1235076598,,,
996658505,Afl,1732,,,Catalogue des livres françois à vendre dans la boutique du Fürstenhaus à Leipzig chez Kaspar Fritsch,,Suite,,1235076571,,,
996768564,Aal,1818,Annals of Parisian typography containing an account of the earliest typographical establishments of Paris; and notices and illustrations of the most remarkable productions of the Parisian Gothic Press ...,,,,,,,,,
996822887,Afl,1824,Gubitz,Friedrich W.,Sammlung von Verzierungen in Abgüssen für die Buchdrucker-Presse zu haben bei F. W. Gubitz,1,,,,,,
996822917,Afl,1824,Gubitz,Friedrich W.,Sammlung von Verzierungen in Abgüssen für die Buchdrucker-Presse zu haben bei F. W. Gubitz,2,,,,,,
996822976,Afl,1826,Gubitz,Friedrich W.,Sammlung von Verzierungen in Abgüssen für die Buchdrucker-Presse zu haben bei F. W. Gubitz,3,,,,,,
996823840,Afl,1824,Gubitz,Friedrich W.,Sammlung von Verzierungen in Abgüssen für die Buchdrucker-Presse zu haben bei F. W. Gubitz,4.,No 1273 - 1516,,,,,
99682927X,Aal,1706,"Bibliotheca exquitissimis libris in theologia, jure ... imprimis autem ... mss. codicum arabicae, graecae, latinae linguae ... a viro illustri domino Marquardo Gudio ... [Versteigerung] Hamburgi 4. Aug. 1706",,,,,,,,,
996912193,Hfl,1762,Halle,Johann Samuel,"Werkstätte der heutigen Künste, oder die neue Kunsthistorie","Bd. 2, Abhandlung 15",Der @Pappiermacher,,,,,
996912266,Hfl,1765,Halle,Johann Samuel,"Werkstätte der heutigen Künste, oder die neue Kunsthistorie","Bd. 4, Abhandlung 32","Die @Kunst, Pappe und gepappte Sachen zu verfertigen",,,,,
996912525,Aal,1829,"Verzeichniß der Bücher des verstorbenen Dr. Karl Gottfried Hagen, ... welche hieselbst den 26. April 1830 u. in den folgenden Tagen ... versteigert werden sollen",,,,,,,,,
99691630X,Afl,1798,Haller von Hallerstein,Christoph Joachim,Bibliotheca viri perill. ac generos Christ Joach. Halleri de Hallerstein etc.,P. 1,,,,,,
996940782,Afl,1826,Hain,Ludwig,"Repertorium bibliographicum, in quo libri omnes ab arte typographica inventa usque ad annum 1500 typis expressi ordine alphabetico vel simpliciter enumerantur vel adcuratius recensentur",Vol. 1.,,,,,,
996940782,Afl,1826,Hain,Ludwig,"Repertorium bibliographicum, in quo libri omnes ab arte typographica inventa usque ad annum 1500 typis expressi ordine alphabetico vel simpliciter enumerantur vel adcuratius recensentur",P. 1.,A - B,,,,,
996940820,Afl,1827,Hain,Ludwig,"Repertorium bibliographicum, in quo libri omnes ab arte typographica inventa usque ad annum 1500 typis expressi ordine alphabetico vel simpliciter enumerantur vel adcuratius recensentur",Vol. 1.,,,,,,
996940820,Afl,1827,Hain,Ludwig,"Repertorium bibliographicum, in quo libri omnes ab arte typographica inventa usque ad annum 1500 typis expressi ordine alphabetico vel simpliciter enumerantur vel adcuratius recensentur",P. 2.,C - G,,,,,
996977872,Aal,1777,"[Preußische Privilegien von 1714 - 1777 für das Verlagswerk:] Des Pepliers, Nouvelle Grammaire royale françoise et allemande",,,,,,,,,
997025727,Aal,1799,"Verzeichniß der Büchersammlung des sel. Herrn Johann Hedwigs, der Arzneygel. Doctors ... nebst einem Anhange von Büchern, aus allen Wissenschaften ... welche den 21ten October 1799 im Rothen Collegio öffentlich versteigert werden sollen",,,,,,,,,
997041242,Aal,1818,Allgemeine Übersicht der deutschen Kulturgeschichte bis zu Maximilian dem Ersten,Ein Anh. z. Geschichte dieses Kaisers,,,,,,,,
997041773,Aal,1682,"Bibliotheca Heinsiana, sive: Catalogus librorum, quos ... dum viveret, collegit Nicolaus Heinsius",,,,,,,,,
997061715,Aal,1790,Verzeichniß alter Druckdenkmale der Bibliothek des uralten Benediktiner-Stifts zum H. Mang in Füeßen,,,,,,,,,
997078995,Aal,1823,"Geschichte der Holzschneidekunst von den ältesten bis auf die neuesten Zeiten, nebst zwei Beil., enth. den Ursprung der Spielkarten u. e. Verzeichnis d. sämtl. xylographischen Werke",,,,,,,,,
997080477,Afl,1823,Heller,Joseph,"Praktisches Handbuch für Kupferstichsammler, oder Lexikon der vorzüglichsten u. beliebtesten Kupferstecher, Formschneider u. Lithographen, nebst Angaben ihrer besten ... Blätter, ... d. Preise derselben in d. bedeutendsten Auktionen des in- u. Auslandes",1.,Max v. Fabrice. W. W. S. fec.; Guido v. Volckamer-Kirchensittenbach.,,,,,
997080515,Afl,1823,Heller,Joseph,"Praktisches Handbuch für Kupferstichsammler, oder Lexikon der vorzüglichsten u. beliebtesten Kupferstecher, Formschneider u. Lithographen, nebst Angaben ihrer besten ... Blätter, ... d. Preise derselben in d. bedeutendsten Auktionen des in- u. Auslandes",2,,,,,,
997156619,Aal,1725,"[Papiermühle Heubsch, Verträge über Grundstückskauf der Besitzer vom 19.10.1725 u. vom 27.2.1747]",,,,,,,,,
997168811,Aal,1753,Histoire Botanique de la papeterie,,,,,,,,,
997213175,Aal,1820,"Unterricht in der Schoenschreibekunst der Deutsch, u. Latein Current, Kanzley, u. Fractur Schrift",,,,,,,,,
997215968,Afl,1786,,,Versuch einer Beschreibung sehenswürdiger Bibliotheken Teutschlands nach alphabetischer Ordnung der Städte,1,,,,,,
997216026,Afl,1787,,,Versuch einer Beschreibung sehenswürdiger Bibliotheken Teutschlands nach alphabetischer Ordnung der Städte,2,,,,,,
997216050,Afl,1788,,,Versuch einer Beschreibung sehenswürdiger Bibliotheken Teutschlands nach alphabetischer Ordnung der Städte,3,,,,,,
997216107,Afl,1791,,,Versuch einer Beschreibung sehenswürdiger Bibliotheken Teutschlands nach alphabetischer Ordnung der Städte,4,,,,,,
997225505,Aal,1827,Geschichte der Zerstörung einer Fabrik falschen Preuß. Papiergeldes in England im Jahre 1821 und der deshalb in Berlin und London gefürhten Untersuchungen,,,,,,,,,
997227893,Aal,1761,"Schrift-Probe oder kurtzes Verzeichniß dererjenigen deutsch-, lateinisch-, griechisch - und rußischen Schriften, welche seit 1755 sowol aus Deutschland verschrieben sind, wie auch in St. Petersburg gegossen als auch allhier in Moscou verfertiget worden, und itzt in der Kayserliche Moscowischen Universitäts-Buchdruckerey vorhanden sind, nebst ihren Benennungen in der Ordnung nach Nummern vom grösten bis zum kleinsten, wie auch Abdruck derer zur Auszierung gebräuchlichen Röschen, Vignetten, Figuren in Holtz geschnitten und andern vorräthigen Sachenmehr",,,,,,,,,
997238747,Aal,1823,"Verzeichniß der hinterlassenen Büchersammlung des verstorbenen Joh[ann] Fried[rich] Beat[us] Höpffner, welche nebst einem Anhange von Büchern aus allen Fächern der Wissenschaften ... den 10. Sept. 1832 im rothen Collegio zu Leipzig ... versteigert werden soll",,,,,,,,,
997241292,Aal,1638,Leich-Predigt über den Spruch Christi ...,,,,,,,,,
997269502,Aal,1788,"Verzeichniß derjenigen theologischen, juristischen, medicinischen ... Bücher und Dissertationen aus dem Nachlaße des Herrn D. J. Frd Hofmanns und Herrn Rath A. P. F. Rudolfs, welche den 31. Märtz u. folgende Tage ... verauctionirt werden sollen",,,,,,,,,
997270071,Aal,1697,"Heilige Sterbens-Lust der  Kinder Gottes ... [Leichenpredigt auf Philibert Brunn, Buchhändler zu Tübingen, [gestorben] 16. 5. 1697]",,,,,,,,,
997272155,Aal,1826,C[hristian] Hoffmann's Buchdrucker-Presse von Gußeisen,mit 1 Kupf.-Taf.,,,,,,,,
997344385,Aal,1739,"Der @bei Buchdruckery wohl unterwiesene Corrector, Oder: Kurtzer Unterricht für diejenigen, die Wercke, so gedruckt werden, corrigiren wollen, wie auch eine nützliche und nothwendige Erinnerung für diejenigen, welche ihre Schrifften oder verfertigte Wercke ausgehen lassen",,,,,,,,,
997383054,Aal,1797,Erleichterte deutsche Stenographie,,,,,,,,,
997383070,Aal,1797,Erleichterte deutsche Stenographie,,,,,,,,,
997383321,Aal,1795,Nachricht von den Buchdruckerien im Markgrafthum Oberlausitz,Der Oberlausitzischen Gesellschaft der Wissenschaften übergeben von Johann Hortzschansky am 10. Aug. 1795,,,,,,,,
997383364,Aal,1794,Kurze Nachricht von den Buchhandlungen in der Oberlausitz,Der Oberlausitzischen Gesellschaft der Wissenschaften übergeben von Johann Hortzschansky am 14. April 1794,,,,,,,,
997391324,Aal,1781,Bibliotheca viri quondam summe venerandi et illustris Caroli Ferdinandi Hommelii ... exhibens apparatum librorum ... quibus in aedibus Schubarthianis licitationis lege distrahendis constituta est dies 28. Januar 1782,,,,,,,,,
997417463,Aal,1738,De prima scribendi Origine et universa rei literariae antiquitate,,,,,,,,,
997420588,Aal,1648,Das @ehrliche Alter der weyland erbarn ...,"[Leichenpredigt auf Anna Scheibe geb. Francke, Gattin d. Buchführers Samuel Scheibe zu Leipzig, Tochter d. Buchführers Johann Francke zu Magdeburg, gest. 18.1.1647]",,,,,,,,
997422556,Aal,1658,Himmels-Steig der ... tugendreichen Frauen Anna ...,"[Leichenpredigt auf Anna Simon, geb. Voigt, Erbin d. Buchhandlg ihres Bruders Martin Voigt zu Leipzig, gest. 8. Jan. 1658]",,,,,,,,
997436867,Aal,1824,"The @Art of drawing on stone, giving a full explanation of the various styles, of the different methods to be employed to ensure success, and of the modes of correcting, as well as of the several causes of failure",,,,,,,,,
997455527,Aal,1674,Catalogus impressorum librorum Bibliothecae Boldleianae in Academia Oxoniensi,,,,,,,,,
997465166,Aal,1745,"Titiani Vecelli, Pauli Caliarii, Jacobi de Ponte Opera selectoria a Joanne Baptista Jackson anglo ligno coelata et coloribus adumbrata",,,,,,,,,
997473886,Aal,1794,"Druckstücke aus dem 15. Jahrhunderte, welche sich in der Bibliothek des regulirten Chorstiftes Beuerberg befinden",,,,,,,,,
997503572,Afl,1791,,,Geographisch-historisch-statistisches Zeitungs-Lexicon,1.,A - L,,,,,
997503645,Afl,1793,,,Geographisch-historisch-statistisches Zeitungs-Lexicon,2.,M - Z,,,,,
997510145,Aal,1811,"Verzeichniß der hinterlassenen Bibliothek Caj Aug Jahns Königl. Sächs. Comissionsraths und Amtmanns zu Weißenfels, welche mittwochs den 4ten Sept. 1811 u. folgende Tage im Rothen Collegio öffentlich versteigert werden soll",,,,,,,,,
997599170,Afl,1765,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,4.,Belles lettres,,,,,
997599170,Afl,1765,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,T. 2,,,,,,
997613726,Aal,1645,"Catalogus oder ordenliche series der Bischoffen zu Chur, sovil in Nachschlag der Alten Geschrifften, Monumenten, oder außbewerten Historien zu finden gewesen",,,,,,,,,
997635991,Aal,1815,"Verzeichniß der von dem verstorbenen Apotheker Jordan in Göttingen nachgelassenen Bücher, Mineralien, Conchylien und Instrumente, welche den 8ten Januar 1816 ... durch den Univ. Ger. Proc. F. J. Schepeler meistbietend verkauft werden",,,,,,,,,
997636963,Afl,1825,,,Bibliotheca Joschiana,1,,,,,,
997658444,Aal,1707,"D. Thomae Ittigii de Bibliothecis et catenis patrum, variisque veterum scriptorum ecclesiasticorum collectionibus Basileensibus, Tigurinis, Parisiensibus, Coloniensibus, Lugdunensibus, Leidensibus, ... Lipsiensibus, & aliis",Tractatus variis observatoinibus & animadversionibus refertus,,,,,,,,
997661208,Aal,1740,Breßlauisches Jubel-Gedächtnüß der vor 300 Jahren erfundenen Buchdruckerkunst,"in einer vollständigen Sammlungg alles desjenigen, wodurch im Jahre 1740 ... am Feste Johannis ... bey der offentlich darüber angestelleten Freuden-Bezeugung der in Breßlau über 200 Jahre schon blühenden Baumannischen Buchdruckerey das danckbare Andencken dieser ... Erfindung ... einstimmig erneuert worden",,,,,,,1044992719,Qd
997661437,Aal,1740,"Der @löblichen Buchdrucker-Gesellschaft zu Dreßden Jubel-Geschichte, a. 1740, den 24. und 25. Junii",,,,,,,,1044992719,Qd
997669608,Aal,1740,Jubilaeum typographicum,Ecce sigillum typographicum concessum,,,,,,,,
997673044,Afl,1754,Jugler,Johann Friedrich,Bibliotheca historiae litterariae selecta olim titulo Introductiones in notitiam rei litterariae et usum bibliothecarum insignita cujus primas lineas duxit Burc[ardus] Gotth[elffius] Struvius,1,,,,,,
997673125,Afl,1761,Jugler,Johann Friedrich,Bibliotheca historiae litterariae selecta olim titulo Introductiones in notitiam rei litterariae et usum bibliothecarum insignita cujus primas lineas duxit Burc[ardus] Gotth[elffius] Struvius,2,,,,,,
997685646,Afl,1761,Justi,Johann Heinrich Gottlob,Vollständige Abhandlung von denen Manufacturen und Fabriken,2.,Welcher alle einzelne Manufacturen und Fabriken nach der Eintheilung ihrer Materialien abhandelt,,,,,
997686561,Aal,1740,Disquisitio in notas characteristicas librorum a typographiae incunabulo [!] ad an. 1500 impressorum,ex antiquissimis codicibus investigatas et rarissimorum scriptorum recensione confirmatas,,,,,,,,
997709030,Afl,1779,Kaempfer,Engelbert,Geschichte und Beschreibung von Japan,Bd. 2.,Über die Verfertigung des Papiers in Japan,,,,,
99772157X,Aal,1777,"Gutachten, die Anlage holländischer Papiermühlen betr., 3. Nov. 1777",,,,,,,,,
997813873,Aal,1740,Das @gutthätige und danckbare Abela der Christ-gelehrten Welt in Teutschland,oder die dem Kirchen- und Welt-Staat so nutzbare als Dienst-befliessene Buchdruckerey-Kunst,,,,,,,,
997826061,Aal,1814,Aus dem Leben Adolf Kefersteins,,,,,,,,,
997826576,Aal,1827,Die @verkehrte Welt,Epistel an meinen ältesten Sohn den Diaconus u. Dr. S. K. und dessen Weib in Jena ; Geschrieben im Monat Okt. und Nov. 1827,,,,,,,,
997840676,Aal,1815,"Neue bisher noch ganz unbekannte Art, den Tusch in Kupfer nachzuahmen, ohne irgend ein Aezmittel",mit 3 Kupfern.,,,,,,,,
99784261X,Aal,1798,"Verzeichniß der in des verstorbenen Herrn Doktor und Amtsphysikus Keller zu Langensalza hinterlassenen Bibliothek befindlichen Bücher, welche ... zu Ende des Junii 1798 ... verauctioniret werden sollen",,,,,,,,,
997848391,Aal,1826,Nachschriften und Zeichnungen von Friedrich Gottlob Keller aus den Jahren 1826 - 1830,[Schulheft u. spätere Aufzeichngn.],,,,,,,,
997870451,Aal,1788,Die @teutsche Kurrent-Kanzlei- und Fraktur-Schrift,In e. theoret.-prakt. Anweisung zum Gebrauch d. Schul- und Privat-Unterrichts,,,,,,,,
997911530,Aal,1820,Preiß-Curant der Kirstenschen Schriftgießerei in Leipzig,,,,,,,,,
997947608,Afl,1764,Hamberger,Georg Christoph,Zuverlässige Nachrichten von den vornehmsten Schriftstellern vom Anfange der Welt bis 1500,Theil 4.,Nebst einem dreifachen Register,,,,,
997952067,Afl,1760,Hamberger,Georg Christoph,Zuverlässige Nachrichten von den vornehmsten Schriftstellern vom Anfange der Welt bis 1500,Theil 3,,,,,,
997952164,Afl,1758,Hamberger,Georg Christoph,Zuverlässige Nachrichten von den vornehmsten Schriftstellern vom Anfange der Welt bis 1500,Theil 2,,,,,,
997982047,Aal,1740,"Annales typographici Lusatiae superioris, oder Geschichte der Ober-Lausitzischen Buchdruckereyen",,,,,,,,,
99800801X,Aal,1714,De inclyto libro poetico Theuerdanck,,,,,,,,,
998032778,Aal,1816,"Verhandeling over den oorsprong, de uitvinding verbetering en volmaking der boekdrukkunst",,,,,,,,,
998037931,Aal,1785,"Catalogus bibliothecae D. Io. Gottfr. Koerneri [Johann Gottfried Körner] ... et Christ. Augusti Clodii [Christian August Clodius], Prof. poes. Lips. etc.",cum app. aliorum librorum a die 30. Januar 1786 in Collegio rubro auctionis lege vendendorum,,,,,,,,
998054143,Aal,1820,Practische Anleitung zur Lithographie,mit d. Abb. ein. Steindruckpresse,,,,,,,,
998058173,Aal,1718,[Konvolut von Archivalien aus Papiermühlen,"Betr. Niefern, Cröllwitz, Spechthausen, Crossen a.d. Oder]",,,,,,,,
998078298,Aal,1816,Mecklenburgs Schriftsteller von den ältesten Zeiten bis jetzt ... in alphabet. Folge,Nebst ... Plan e ... allgemeinen Mecklenburgischen Schriftsteller-Lexikon,,,,,,,,
998080144,Aal,1814,Denkschrift über den Büchernachdruck; zugleich Bittschrift um Bewürkung eines deutschen Reichsgesetzes gegen denselben,"den Erlauchten, bei dem Congreß zu Wien versammleten Gesandten deutscher Staaten ehrerbietigst überreicht im Namen deutscher Buchhändler",,,,,,,,
998089680,Aal,1740,Expressa librorum impressio coronataque anno jubilaeo tertio Pragae Bohemonum celebrato,das ist ; die edle Kunst des Buchdruckerey ...,,,,,,,,
998108995,Aal,1782,Catalogus bibliothecae Krebsianae [Johann Tobias Krebs] una cum appendice aliorum bonae notae librorum ex omni eruditionis genere etc. de quibus auctio publica a die 17. Mart. 1783 in Collegio rubro habenda,,,,,,,,,
99831000X,Hal,1816,"Krone, Johann Gottfried, in Klein-Lißa den 24. December 1816",[Schreibmeisterbuch],,,,,,,,
998322423,Aal,1818,Bijdragen tot de geschiedenis der boekdrukkunst,,,,,,,,,
998388319,Afl,1790,La Fontaine,Jean,"Contes et nouvelles, en vers",2,,,,,,
998388947,Aal,1820,Lettera del dottore Giovanni Labus a Pietro de Lama intorno a due iscrizioni velejati,,,,,,,,,
99838917X,Aal,1764,Die @Kunst Pappe zu machen,,,,,,,,,
998393185,Afl,1816,De Lama,Giuseppe,Vita del Cavaliere Giambattista Bodoni tipografo italiano e catalogo cronologico delle sue edizioni,1,,,,,,
998393282,Afl,1816,De Lama,Giuseppe,Vita del Cavaliere Giambattista Bodoni tipografo italiano e catalogo cronologico delle sue edizioni,2,,,,,,
998393487,Aal,1818,Iscrizioni antiche collocate ne' Muri della Scala Farnese e spiegate da Pietro de Lama,,,,,,,,,
998403105,Afl,1810,Lambinet,Pierre,"Origine de l'imprimerie d'après les titres authentiques, l'opinion de Daunou et celle de van Praet, suivie des établissemens de cet art dans la Belgique et de l'histoire de la stéréotypie",1,,,,,,
998403156,Afl,1810,Lambinet,Pierre,"Origine de l'imprimerie d'après les titres authentiques, l'opinion de Daunou et celle de van Praet, suivie des établissemens de cet art dans la Belgique et de l'histoire de la stéréotypie",2,,,,,,
998405787,Afl,1791,Laire,François Xavier,Index librorum ab inventa typographia ad annum 1500,1,,,,,,
998405817,Afl,1791,Laire,François Xavier,Index librorum ab inventa typographia ad annum 1500,2,,,,,,
99840604X,Aal,1778,Specimen historicum typographiae Romanae XV. saeculi,,,,,,,,,
998407240,Aal,1766,Die @Kunst Papier zu machen,,,,,,,,,
998427578,Aal,1787,Catalogus librorum Io. Gottfr. Langii [Johann Gottfried Lange] architecti nuper Academ. Lips. etc. una cum appendice alior. ex omni scientiarum genere librorum a die 8. August 1787 in Collegio rubro auctionis lege divendendorum,,,,,,,,,
998447021,Aal,1824,"Opyt v starinnoj russkoj diplomatike ili sposob uznavat' na bumage vremja, v kotoroe pisany starinnye rukopisi, s priloženiem ricunkov",,,,,,,,,
998484369,Aal,1756,L' @art d'imprimer les tableaux,"traité d'après les écrits, les opérations et les instructions verbales",,,,,,,,
998493791,Aal,1823,"Einige Bemerkungen über das Unternehmen der gelehrten Gesellschaft zu Harlem, ihrer Stadt die Ehre der Erfindung der Buchdruckerkunst zu ertrotzen",,,,,,,,,
998493848,Aal,1746,"Oliverii Legipontii Dissertiones philologico-bibliographicae, in quibus de adornanda, et ornanda bibliotheca",... in usum bibliothecariorum et philobiblorum publicae luci commissae,,,,,,,,
998495212,Aal,1740,"De Origine et incrementis typographiae Lipsiensis liber singularis, ubi varia de litteraris urbis studiis et viris doctis, qui in ea claruerunt, inseruntur",accedit librorum sec. XV. excusorum ad Maittairii Annales supplementum,,,,,,,,
998507431,Aal,1819,"Vollständige Anleitung zur Geschwindschreibekunst, oder zu der allen Geschäftsmännern, Gelehrten, Studirenden, Kaufleuten und Reisenden überaus nützlichen Fertigkeit, so schnell zu schreiben als man spricht",mit e. geschichtl. Einl. u. 5 Steintaf.,,,,,,,,
998508799,Aal,1819,"Vollständige theoretisch-praktische Anweisung wie man, mit Ersparung von wenigstens der Hälfte der gewöhnlichen Lehr- und Lernzeit die englische Geschäftshand und deutsche Nationalschrift ... gründlich lehren und leicht erlernen könne","ein Handbuch für Stadt-, Land- und Handlungsschulen, desgl. für Alle die sich selbst zu Schönschreibern und Schreiblehrern bilden und als solche vervollkommnen wollen",,,,,,,,
99850906X,Aal,1671,Das @Alten Gottseligen Simeons hertzliche Sterbens-Begierde ...,"[Leichenpredigt auf Heinrich Simon, Buchhändler zu Leipzig, gest. 1. Juni 1671]",,,,,,,,
99850999X,Aal,1740,"Bibliotheca Lehmanniana, sive Catalogus librorum, in omni fere studiorum genere ... deteguntur",Possessor eorum fuit D. Ioh. Chr. Lehmannus [Joh[ann] Christian Lehmann] ; Auctio habitur Lipsiae d. 11. Julii sqq. 1740,,,,,,,,
998515167,Afl,1709,Le Long,Jacques,Bibliotheca sacra seu syllabus omnium ferme sacrae scripturae editionum ac versionum secundum seriem linguarum quibus vulgatae sunt ... Labore ...,1,,,,,,
998515183,Afl,1709,Le Long,Jacques,Bibliotheca sacra seu syllabus omnium ferme sacrae scripturae editionum ac versionum secundum seriem linguarum quibus vulgatae sunt ... Labore ...,2,,,,,,
998516562,Aal,1740,"Gepriesenes Andencken von Erfindung der Buchdruckerey, wie solches in Leipzig beym Schluß des dritten Jahrhunderts von den gesammten Buchdruckern daselbst gefeyert worden",mit einigen Kupfer- u. Holzschn. Vignetten,,,,,,,,
998537969,Aal,1755,Des @Le Moine Betrachtungen über den Ursprung und Wachsthum der schönen Wissenschaften bey den Römern und die Ursachen ihres Verfalls,,,,,,,,,
998555991,Aal,1738,"Acta in Sachen derer Papiermacher, sonderlich Ephraim Lenckens in Niederlößnitz, wegen des Böhmischen Aufschlags auf die Hadern",,,,,,,,,
99855622X,Aal,1753,"Cantzley Acta Papiermacher im Erzgebirgischen Creyse und cons. Ephraim Lencken ... contra Johann Christian Frischern, Besitzer derer Papiermühlen zu Dresden und Königstein, Impetranten anderen Theils betr.",,,,,,,,,
998561126,Afl,1752,Le Roux,Philibert-Joseph,"Dictionnaire comique, satyrique, critique, burlesque, libre et proverbial",1,,,,,,
998561134,Afl,1752,Le Roux,Philibert-Joseph,"Dictionnaire comique, satyrique, critique, burlesque, libre et proverbial",2,,,,,,
998618713,Aal,1787,Catalogus bibliothecae Nathanaelis Godofredi Leskii [Nathanael Gottfried Leske] ... auctione publica in Collegio rubro a die 5. Novembr. 1787 divendendae,,,,,,,,,
998630187,Aal,1740,"Typographia jubilans, das ist: kurtzgefaßte Historie der Buchdruckerey, worinnen von dieser edlen Kunst Ursprunge und Anfange, Ausbreitung, Verbesserung, Zierrathen, Nutzen, wie nicht weniger vor der Buchdrucker Eigenschafften ... gehandelt wird; bey dem 3. Jubel-Fest derselben entworffen",,,,,,,,1044992719,Qd
998638765,Aal,1740,"Kurtze Nachricht, wie das Jubilaeum wegen der vor drey hundert Jahren erfundenen Buchdrucker-Kunst, in der Residentz-Stadt Gotha, den 11. Julii 1740 celebriret worden","[Extracte aus denen Predigten, welche Dom. IV. post Trinit. 1740 in denen Stadt-Kirchen gehalten worden]",,,,,,,,
998659665,Aal,1737,"The @Life of Mayster Wyllyam Caxton, of the Weald of Kent, the first printer of England",,,,,,,,,
998679291,Aal,1825,Geschichte der Erfindung der Buchdruckerkunst zur Ehrenrettung Straßburgs und vollständiger Widerlegung der Sagen von Harlem,,,,,,,,1044992719,Qd
99877474X,Afl,1750,Löscher,Valentin Ernst,Catalogus bibliothecae ...,1.,Bibliotheca theologica ... 7. Jan. 1750,,,,,
